order_id,order_date,customer_id,store_id,channel,delivery_partner_id,promised_days,actual_days,delivery_status,delivery_rating
O026474,2026-06-30,CU04955,S004,Website,DP03,3,3,On Time,5.0
O026475,2026-06-29,CU01530,S005,Website,DP04,3,8,Delayed,1.0
O026476,2026-05-04,CU00180,S001,Physical Store,DP02,1,1,On Time,5.0
O026477,2026-01-24,CU02696,S009,Physical Store,DP02,1,1,On Time,4.2
O026478,2026-04-17,CU00611,S004,Mobile App,DP02,3,3,On Time,5.0
O026479,2026-01-14,CU04421,S004,Physical Store,DP03,1,1,On Time,5.0
O026480,2026-01-22,CU03873,S004,Website,DP03,3,3,On Time,4.1
O026481,2026-05-08,CU04286,S002,Website,DP02,3,3,On Time,5.0
O026482,2026-01-31,CU00961,S002,Website,DP01,3,3,On Time,5.0
O026483,2026-03-26,CU02776,S001,Mobile App,DP02,3,7,Delayed,1.7
O026484,2026-02-27,CU01313,S009,Physical Store,DP05,1,4,Delayed,2.1
O026485,2026-03-10,CU03238,S003,Website,DP02,3,3,On Time,4.8
O026486,2026-05-27,CU01282,S008,Physical Store,DP01,1,1,On Time,4.8
O026487,2026-04-16,CU04332,S003,Physical Store,DP01,1,1,On Time,5.0
O026488,2026-06-30,CU01418,S004,Corporate,DP01,1,1,On Time,4.6
O026489,2026-03-26,CU00741,S002,Physical Store,DP01,1,1,On Time,5.0
O026490,2026-01-02,CU03557,S001,Mobile App,DP01,3,3,On Time,4.6
O026491,2026-06-30,CU04556,S009,Mobile App,DP03,3,3,On Time,5.0
O026492,2026-02-16,CU03557,S004,Mobile App,DP01,3,3,On Time,4.6
O026493,2026-04-25,CU02782,S002,Physical Store,DP01,1,1,On Time,5.0
O026494,2026-02-22,CU03087,S009,Physical Store,DP04,1,1,On Time,5.0
O026495,2026-01-25,CU00471,S005,Mobile App,DP01,3,3,On Time,4.5
O026496,2026-02-04,CU02002,S002,Mobile App,DP05,3,3,On Time,4.5
O026497,2026-06-06,CU04925,S006,Mobile App,DP01,3,3,On Time,4.9
O026498,2026-03-28,CU02719,S009,Website,DP04,3,3,On Time,5.0
O026499,2026-04-20,CU03317,S009,Physical Store,DP04,1,1,On Time,5.0
O026500,2026-05-25,CU04347,S002,Website,DP01,3,3,On Time,4.4
O026501,2026-03-21,CU01190,S005,Mobile App,DP02,3,3,On Time,5.0
O026502,2026-06-26,CU03576,S003,Website,DP02,3,3,On Time,3.5
O026503,2026-05-11,CU01230,S005,Website,DP03,3,3,On Time,4.8
O026504,2026-01-22,CU01145,S009,Physical Store,DP03,1,1,On Time,5.0
O026505,2026-05-22,CU00683,S009,Corporate,DP01,1,1,On Time,5.0
O026506,2026-05-11,CU04375,S001,Physical Store,DP05,1,1,On Time,4.3
O026507,2026-02-07,CU03609,S008,Physical Store,DP05,1,1,On Time,4.9
O026508,2026-03-28,CU01510,S003,Physical Store,DP02,1,1,On Time,5.0
O026509,2026-01-21,CU03740,S008,Website,DP02,3,6,Delayed,3.1
O026510,2026-06-28,CU03683,S008,Website,DP01,3,3,On Time,4.4
O026511,2026-01-24,CU03934,S009,Corporate,DP01,1,1,On Time,5.0
O026512,2026-04-06,CU00083,S002,Physical Store,DP05,1,1,On Time,4.2
O026513,2026-02-14,CU03969,S003,Physical Store,DP05,1,1,On Time,4.9
O026514,2026-06-21,CU04973,S002,Physical Store,DP01,1,1,On Time,5.0
O026515,2026-02-16,CU00876,S007,Corporate,DP04,1,1,On Time,4.8
O026516,2026-05-27,CU00222,S006,Website,DP03,3,3,On Time,5.0
O026517,2026-06-11,CU01565,S004,Website,DP04,3,6,Delayed,3.1
O026518,2026-05-11,CU00648,S009,Physical Store,DP01,1,1,On Time,5.0
O026519,2026-02-08,CU03134,S001,Physical Store,DP04,1,1,On Time,4.2
O026520,2026-04-02,CU01190,S001,Physical Store,DP05,1,1,On Time,5.0
O026521,2026-03-16,CU02179,S009,Mobile App,DP02,3,4,Delayed,4.5
O026522,2026-05-18,CU01795,S005,Website,DP01,3,3,On Time,4.3
O026523,2026-06-17,CU02254,S005,Website,DP05,3,3,On Time,4.8
O026524,2026-01-02,CU03244,S001,Website,DP03,3,3,On Time,4.8
O026525,2026-02-14,CU02929,S002,Mobile App,DP01,3,3,On Time,5.0
O026526,2026-06-04,CU02217,S003,Mobile App,DP01,3,3,On Time,5.0
O026527,2026-02-22,CU00155,S008,Website,DP03,3,3,On Time,5.0
O026528,2026-05-17,CU01116,S004,Website,DP02,3,3,On Time,5.0
O026529,2026-04-13,CU01180,S001,Physical Store,DP01,1,1,On Time,5.0
O026530,2026-05-09,CU04101,S008,Physical Store,DP02,1,1,On Time,4.8
O026531,2026-06-10,CU02731,S001,Mobile App,DP04,3,5,Delayed,3.9
O026532,2026-02-07,CU04096,S002,Website,DP03,3,3,On Time,5.0
O026533,2026-02-26,CU02825,S008,Physical Store,DP01,1,2,Delayed,3.9
O026534,2026-06-10,CU03549,S008,Website,DP01,3,3,On Time,4.9
O026535,2026-06-25,CU04975,S001,Mobile App,DP01,3,3,On Time,4.9
O026536,2026-01-03,CU01053,S002,Physical Store,DP02,1,1,On Time,4.5
O026537,2026-02-01,CU01419,S008,Corporate,DP03,1,1,On Time,5.0
O026538,2026-05-29,CU03939,S004,Physical Store,DP01,1,1,On Time,5.0
O026539,2026-03-09,CU04317,S009,Corporate,DP04,1,1,On Time,4.7
O026540,2026-05-25,CU04879,S003,Mobile App,DP05,3,3,On Time,5.0
O026541,2026-06-19,CU01176,S008,Physical Store,DP04,1,4,Delayed,4.1
O026542,2026-03-09,CU02083,S007,Physical Store,DP01,1,1,On Time,4.2
O026543,2026-03-25,CU04922,S008,Physical Store,DP04,1,1,On Time,4.7
O026544,2026-01-12,CU00959,S009,Mobile App,DP01,3,3,On Time,4.8
O026545,2026-02-14,CU02660,S004,Physical Store,DP02,1,1,On Time,5.0
O026546,2026-06-13,CU01783,S005,Corporate,DP02,1,4,Delayed,2.6
O026547,2026-03-21,CU03294,S007,Website,DP01,3,3,On Time,4.4
O026548,2026-06-28,CU00700,S006,Physical Store,DP04,1,2,Delayed,4.0
O026549,2026-05-15,CU01624,S003,Mobile App,DP03,3,3,On Time,4.6
O026550,2026-06-10,CU04544,S008,Mobile App,DP04,3,6,Delayed,4.0
O026551,2026-02-17,CU00654,S002,Mobile App,DP01,3,3,On Time,5.0
O026552,2026-02-02,CU04237,S001,Website,DP01,3,6,Delayed,2.2
O026553,2026-03-25,CU04353,S006,Physical Store,DP04,1,1,On Time,5.0
O026554,2026-04-11,CU02551,S001,Mobile App,DP01,3,3,On Time,4.6
O026555,2026-06-04,CU02418,S001,Physical Store,DP05,1,1,On Time,5.0
O026556,2026-02-16,CU03675,S009,Website,DP01,3,3,On Time,4.4
O026557,2026-03-26,CU01293,S001,Website,DP05,3,3,On Time,5.0
O026558,2026-02-12,CU01554,S009,Website,DP02,3,3,On Time,5.0
O026559,2026-03-21,CU04770,S003,Mobile App,DP01,3,3,On Time,5.0
O026560,2026-05-27,CU03124,S002,Mobile App,DP04,3,4,Delayed,3.8
O026561,2026-05-18,CU04422,S003,Website,DP02,3,3,On Time,5.0
O026562,2026-01-22,CU01082,S002,Physical Store,DP05,1,1,On Time,5.0
O026563,2026-05-10,CU00283,S002,Mobile App,DP03,3,3,On Time,4.5
O026564,2026-04-18,CU03730,S001,Physical Store,DP03,1,1,On Time,4.7
O026565,2026-04-08,CU01081,S004,Corporate,DP05,1,1,On Time,5.0
O026566,2026-01-18,CU04476,S005,Physical Store,DP02,1,1,On Time,5.0
O026567,2026-05-08,CU04978,S004,Mobile App,DP05,3,3,On Time,4.0
O026568,2026-01-19,CU00591,S001,Physical Store,DP05,1,1,On Time,4.9
O026569,2026-06-07,CU04759,S002,Corporate,DP03,1,1,On Time,4.7
O026570,2026-05-14,CU04923,S003,Website,DP02,3,3,On Time,4.8
O026571,2026-01-27,CU03779,S001,Website,DP03,3,3,On Time,4.9
O026572,2026-01-15,CU01529,S003,Website,DP02,3,3,On Time,4.6
O026573,2026-06-08,CU04374,S006,Website,DP05,3,3,On Time,4.2
O026574,2026-06-21,CU02455,S009,Website,DP05,3,3,On Time,4.5
O026575,2026-05-18,CU00084,S002,Corporate,DP05,1,1,On Time,5.0
O026576,2026-05-29,CU02193,S007,Physical Store,DP03,1,1,On Time,4.5
O026577,2026-06-24,CU01927,S006,Mobile App,DP04,3,4,Delayed,4.0
O026578,2026-05-03,CU04009,S006,Physical Store,DP05,1,1,On Time,4.8
O026579,2026-04-05,CU00745,S001,Website,DP05,3,3,On Time,4.9
O026580,2026-06-13,CU00151,S002,Website,DP02,3,3,On Time,5.0
O026581,2026-05-07,CU04645,S004,Corporate,DP05,1,1,On Time,5.0
O026582,2026-03-15,CU02884,S003,Physical Store,DP01,1,1,On Time,4.9
O026583,2026-02-27,CU02249,S003,Physical Store,DP03,1,1,On Time,4.6
O026584,2026-05-27,CU04605,S004,Physical Store,DP01,1,1,On Time,4.6
O026585,2026-04-20,CU00362,S006,Corporate,DP04,1,1,On Time,5.0
O026586,2026-05-18,CU01216,S007,Website,DP01,3,3,On Time,5.0
O026587,2026-02-18,CU04626,S003,Physical Store,DP04,1,1,On Time,4.1
O026588,2026-03-02,CU04259,S009,Mobile App,DP05,3,3,On Time,4.9
O026589,2026-05-10,CU02327,S001,Physical Store,DP03,1,1,On Time,5.0
O026590,2026-03-16,CU04308,S001,Website,DP02,3,3,On Time,4.9
O026591,2026-01-08,CU01159,S003,Website,DP04,3,3,On Time,5.0
O026592,2026-05-27,CU04940,S001,Website,DP01,3,3,On Time,5.0
O026593,2026-05-22,CU04604,S005,Website,DP02,3,3,On Time,5.0
O026594,2026-01-22,CU00945,S003,Corporate,DP01,1,5,Delayed,2.0
O026595,2026-01-17,CU04851,S004,Physical Store,DP02,1,1,On Time,4.2
O026596,2026-04-17,CU04804,S005,Mobile App,DP04,3,5,Delayed,3.1
O026597,2026-03-04,CU03829,S003,Physical Store,DP03,1,1,On Time,4.4
O026598,2026-05-02,CU01410,S007,Mobile App,DP02,3,3,On Time,5.0
O026599,2026-01-26,CU02938,S003,Mobile App,DP01,3,3,On Time,5.0
O026600,2026-06-13,CU03759,S009,Physical Store,DP04,1,3,Delayed,4.1
O026601,2026-04-27,CU04555,S003,Website,DP02,3,3,On Time,4.8
O026602,2026-02-14,CU04920,S009,Mobile App,DP04,3,3,On Time,4.6
O026603,2026-01-30,CU01038,S005,Corporate,DP04,1,1,On Time,5.0
O026604,2026-04-26,CU03227,S004,Physical Store,DP02,1,1,On Time,5.0
O026605,2026-05-29,CU03972,S007,Physical Store,DP03,1,1,On Time,4.5
O026606,2026-05-28,CU00616,S002,Website,DP04,3,4,Delayed,3.6
O026607,2026-06-19,CU03796,S005,Mobile App,DP01,3,3,On Time,4.3
O026608,2026-03-31,CU00004,S009,Corporate,DP01,1,5,Delayed,2.0
O026609,2026-04-29,CU03224,S003,Website,DP01,3,3,On Time,4.8
O026610,2026-05-20,CU04755,S008,Corporate,DP03,1,1,On Time,5.0
O026611,2026-01-08,CU04286,S003,Physical Store,DP04,1,1,On Time,5.0
O026612,2026-04-03,CU03753,S003,Physical Store,DP02,1,1,On Time,5.0
O026613,2026-04-27,CU03676,S003,Physical Store,DP03,1,1,On Time,5.0
O026614,2026-02-25,CU01613,S006,Website,DP05,3,3,On Time,5.0
O026615,2026-05-15,CU04174,S007,Website,DP02,3,3,On Time,5.0
O026616,2026-03-03,CU04530,S007,Physical Store,DP05,1,1,On Time,5.0
O026617,2026-05-01,CU04722,S001,Mobile App,DP05,3,3,On Time,5.0
O026618,2026-03-02,CU00212,S008,Website,DP01,3,3,On Time,5.0
O026619,2026-05-18,CU02241,S006,Corporate,DP03,1,1,On Time,5.0
O026620,2026-02-19,CU04323,S007,Corporate,DP01,1,1,On Time,5.0
O026621,2026-05-28,CU00340,S005,Physical Store,DP01,1,1,On Time,5.0
O026622,2026-01-28,CU03212,S007,Website,DP04,3,3,On Time,4.8
O026623,2026-05-22,CU00679,S001,Website,DP02,3,3,On Time,5.0
O026624,2026-03-17,CU02461,S001,Website,DP03,3,3,On Time,5.0
O026625,2026-01-08,CU04282,S008,Website,DP04,3,3,On Time,4.7
O026626,2026-05-15,CU04419,S006,Corporate,DP01,1,1,On Time,4.7
O026627,2026-01-05,CU04935,S002,Website,DP01,3,3,On Time,5.0
O026628,2026-01-01,CU03287,S006,Website,DP01,3,3,On Time,4.3
O026629,2026-04-21,CU04685,S004,Mobile App,DP04,3,3,On Time,4.5
O026630,2026-03-14,CU02557,S003,Mobile App,DP05,3,3,On Time,5.0
O026631,2026-04-16,CU04171,S009,Mobile App,DP04,3,6,Delayed,3.2
O026632,2026-01-10,CU02388,S004,Website,DP01,3,3,On Time,5.0
O026633,2026-03-06,CU03633,S006,Website,DP03,3,3,On Time,5.0
O026634,2026-05-28,CU02367,S003,Physical Store,DP02,1,1,On Time,5.0
O026635,2026-02-27,CU02287,S006,Physical Store,DP01,1,1,On Time,4.7
O026636,2026-06-20,CU02558,S008,Website,DP02,3,3,On Time,5.0
O026637,2026-06-06,CU00795,S002,Physical Store,DP05,1,2,Delayed,4.5
O026638,2026-01-02,CU02502,S006,Physical Store,DP01,1,1,On Time,5.0
O026639,2026-06-03,CU03782,S006,Mobile App,DP01,3,3,On Time,4.8
O026640,2026-02-28,CU01658,S005,Physical Store,DP04,1,1,On Time,5.0
O026641,2026-04-15,CU03706,S009,Website,DP02,3,3,On Time,4.7
O026642,2026-01-01,CU00725,S005,Website,DP02,3,3,On Time,5.0
O026643,2026-01-31,CU00978,S008,Website,DP05,3,3,On Time,5.0
O026644,2026-02-07,CU00897,S003,Physical Store,DP03,1,1,On Time,5.0
O026645,2026-01-22,CU04338,S002,Physical Store,DP01,1,1,On Time,4.9
O026646,2026-06-24,CU00076,S009,Physical Store,DP01,1,1,On Time,4.7
O026647,2026-01-01,CU04444,S003,Physical Store,DP01,1,1,On Time,4.6
O026648,2026-03-29,CU03603,S008,Mobile App,DP03,3,3,On Time,4.8
O026649,2026-06-27,CU01658,S002,Physical Store,DP04,1,3,Delayed,3.7
O026650,2026-06-13,CU01872,S006,Website,DP04,3,4,Delayed,3.9
O026651,2026-06-22,CU01532,S002,Mobile App,DP03,3,3,On Time,5.0
O026652,2026-06-13,CU03744,S004,Physical Store,DP05,1,1,On Time,5.0
O026653,2026-06-11,CU04870,S004,Physical Store,DP01,1,1,On Time,4.8
O026654,2026-01-09,CU04209,S008,Physical Store,DP04,1,1,On Time,5.0
O026655,2026-04-20,CU00350,S005,Website,DP04,3,3,On Time,4.8
O026656,2026-03-25,CU04861,S009,Mobile App,DP04,3,3,On Time,4.7
O026657,2026-05-12,CU04887,S003,Mobile App,DP02,3,3,On Time,5.0
O026658,2026-03-04,CU03091,S004,Mobile App,DP03,3,3,On Time,4.6
O026659,2026-05-12,CU02265,S001,Website,DP05,3,3,On Time,4.3
O026660,2026-05-13,CU01524,S009,Website,DP02,3,3,On Time,4.8
O026661,2026-05-18,CU00642,S008,Mobile App,DP05,3,3,On Time,4.9
O026662,2026-04-18,CU00714,S007,Physical Store,DP02,1,1,On Time,4.8
O026663,2026-06-21,CU03497,S005,Physical Store,DP03,1,1,On Time,4.6
O026664,2026-02-09,CU04507,S008,Corporate,DP03,1,1,On Time,4.9
O026665,2026-02-05,CU02559,S002,Physical Store,DP04,1,1,On Time,5.0
O026666,2026-02-04,CU04204,S003,Website,DP03,3,3,On Time,4.5
O026667,2026-02-28,CU01928,S005,Corporate,DP02,1,1,On Time,4.7
O026668,2026-04-26,CU00289,S009,Mobile App,DP03,3,3,On Time,5.0
O026669,2026-01-31,CU02771,S003,Website,DP03,3,3,On Time,4.5
O026670,2026-06-23,CU03535,S006,Website,DP05,3,3,On Time,5.0
O026671,2026-02-18,CU02050,S001,Website,DP02,3,3,On Time,5.0
O026672,2026-05-14,CU01624,S007,Website,DP01,3,3,On Time,4.7
O026673,2026-04-16,CU00253,S005,Corporate,DP04,1,1,On Time,5.0
O026674,2026-01-19,CU02271,S002,Physical Store,DP02,1,1,On Time,5.0
O026675,2026-04-06,CU03280,S003,Corporate,DP03,1,1,On Time,4.5
O026676,2026-06-19,CU04726,S002,Mobile App,DP04,3,9,Delayed,1.0
O026677,2026-01-30,CU03663,S002,Website,DP02,3,3,On Time,4.5
O026678,2026-01-26,CU00368,S008,Mobile App,DP01,3,3,On Time,5.0
O026679,2026-05-11,CU01571,S004,Physical Store,DP02,1,1,On Time,4.9
O026680,2026-06-10,CU02031,S001,Physical Store,DP03,1,1,On Time,4.8
O026681,2026-02-19,CU03071,S006,Corporate,DP05,1,1,On Time,4.9
O026682,2026-06-08,CU04455,S008,Physical Store,DP04,1,2,Delayed,4.1
O026683,2026-04-21,CU04509,S005,Physical Store,DP05,1,1,On Time,4.4
O026684,2026-04-06,CU02447,S002,Mobile App,DP03,3,3,On Time,4.8
O026685,2026-03-23,CU04640,S005,Corporate,DP03,1,1,On Time,4.8
O026686,2026-05-18,CU02701,S006,Physical Store,DP04,1,2,Delayed,3.6
O026687,2026-01-22,CU03962,S001,Mobile App,DP04,3,3,On Time,4.5
O026688,2026-02-23,CU01846,S003,Physical Store,DP03,1,1,On Time,4.6
O026689,2026-06-28,CU04624,S002,Physical Store,DP05,1,1,On Time,5.0
O026690,2026-03-22,CU03338,S001,Website,DP04,3,3,On Time,4.8
O026691,2026-05-12,CU02297,S006,Physical Store,DP03,1,1,On Time,5.0
O026692,2026-02-06,CU02232,S004,Website,DP04,3,7,Delayed,1.2
O026693,2026-03-04,CU03266,S006,Physical Store,DP04,1,2,Delayed,4.5
O026694,2026-02-20,CU00053,S004,Website,DP05,3,3,On Time,5.0
O026695,2026-05-16,CU02130,S004,Corporate,DP02,1,1,On Time,3.3
O026696,2026-01-01,CU01570,S004,Mobile App,DP01,3,5,Delayed,3.1
O026697,2026-01-08,CU03925,S007,Website,DP05,3,3,On Time,5.0
O026698,2026-03-22,CU01409,S008,Corporate,DP01,1,1,On Time,5.0
O026699,2026-04-15,CU00719,S005,Physical Store,DP04,1,1,On Time,5.0
O026700,2026-04-22,CU00571,S001,Website,DP02,3,3,On Time,4.0
O026701,2026-05-17,CU01049,S006,Physical Store,DP02,1,1,On Time,5.0
O026702,2026-06-28,CU04000,S001,Physical Store,DP01,1,1,On Time,5.0
O026703,2026-05-24,CU03965,S003,Mobile App,DP03,3,3,On Time,5.0
O026704,2026-06-30,CU03075,S006,Physical Store,DP01,1,1,On Time,5.0
O026705,2026-02-28,CU00854,S004,Mobile App,DP01,3,3,On Time,4.8
O026706,2026-02-14,CU02662,S002,Website,DP04,3,3,On Time,4.6
O026707,2026-06-14,CU04290,S008,Website,DP03,3,5,Delayed,3.7
O026708,2026-04-01,CU00830,S006,Physical Store,DP03,1,1,On Time,4.8
O026709,2026-03-07,CU00693,S003,Physical Store,DP04,1,5,Delayed,2.5
O026710,2026-02-05,CU03617,S008,Physical Store,DP04,1,1,On Time,5.0
O026711,2026-03-17,CU03163,S002,Physical Store,DP04,1,1,On Time,4.5
O026712,2026-02-19,CU02701,S008,Corporate,DP03,1,1,On Time,5.0
O026713,2026-04-09,CU01575,S009,Corporate,DP03,1,1,On Time,4.4
O026714,2026-04-05,CU02153,S006,Physical Store,DP03,1,1,On Time,5.0
O026715,2026-06-30,CU02147,S008,Website,DP02,3,3,On Time,5.0
O026716,2026-05-27,CU01552,S008,Website,DP04,3,4,Delayed,4.1
O026717,2026-06-03,CU04680,S008,Website,DP05,3,3,On Time,5.0
O026718,2026-04-28,CU04295,S001,Mobile App,DP03,3,3,On Time,5.0
O026719,2026-04-10,CU01621,S002,Physical Store,DP05,1,1,On Time,5.0
O026720,2026-03-09,CU04043,S002,Physical Store,DP03,1,1,On Time,5.0
O026721,2026-04-22,CU03802,S008,Website,DP05,3,3,On Time,4.8
O026722,2026-06-20,CU03004,S004,Physical Store,DP03,1,1,On Time,5.0
O026723,2026-05-07,CU03535,S003,Mobile App,DP01,3,3,On Time,4.8
O026724,2026-04-05,CU04793,S009,Physical Store,DP01,1,1,On Time,4.0
O026725,2026-05-02,CU03245,S005,Mobile App,DP02,3,3,On Time,5.0
O026726,2026-05-07,CU00436,S002,Physical Store,DP02,1,4,Delayed,2.5
O026727,2026-04-13,CU01468,S002,Physical Store,DP05,1,2,Delayed,4.4
O026728,2026-02-28,CU03365,S005,Mobile App,DP01,3,3,On Time,4.5
O026729,2026-02-15,CU01846,S001,Physical Store,DP05,1,1,On Time,4.7
O026730,2026-02-09,CU01535,S008,Mobile App,DP05,3,3,On Time,5.0
O026731,2026-05-21,CU01491,S005,Website,DP04,3,6,Delayed,4.1
O026732,2026-05-01,CU04271,S006,Mobile App,DP05,3,3,On Time,5.0
O026733,2026-04-15,CU03749,S007,Physical Store,DP04,1,1,On Time,5.0
O026734,2026-01-09,CU01022,S007,Website,DP02,3,3,On Time,4.7
O026735,2026-03-07,CU03819,S007,Mobile App,DP05,3,3,On Time,5.0
O026736,2026-02-22,CU00170,S009,Website,DP03,3,3,On Time,5.0
O026737,2026-03-22,CU04836,S009,Website,DP01,3,3,On Time,4.8
O026738,2026-01-04,CU00701,S006,Physical Store,DP04,1,1,On Time,5.0
O026739,2026-05-06,CU04542,S005,Corporate,DP04,1,1,On Time,5.0
O026740,2026-05-22,CU00951,S008,Corporate,DP02,1,1,On Time,4.8
O026741,2026-04-15,CU01551,S005,Mobile App,DP01,3,3,On Time,4.9
O026742,2026-05-16,CU03046,S003,Physical Store,DP02,1,1,On Time,4.4
O026743,2026-04-07,CU03838,S004,Website,DP01,3,3,On Time,5.0
O026744,2026-06-22,CU02619,S009,Physical Store,DP05,1,1,On Time,4.7
O026745,2026-04-02,CU03831,S003,Website,DP03,3,3,On Time,5.0
O026746,2026-03-19,CU03010,S005,Physical Store,DP04,1,4,Delayed,2.3
O026747,2026-03-24,CU00298,S009,Mobile App,DP02,3,3,On Time,5.0
O026748,2026-03-11,CU00510,S004,Website,DP04,3,3,On Time,5.0
O026749,2026-02-05,CU04883,S004,Physical Store,DP03,1,1,On Time,4.7
O026750,2026-03-25,CU03750,S001,Website,DP05,3,4,Delayed,4.5
O026751,2026-05-09,CU02682,S002,Website,DP03,3,3,On Time,3.6
O026752,2026-05-21,CU01441,S001,Website,DP03,3,3,On Time,5.0
O026753,2026-05-20,CU03432,S003,Physical Store,DP04,1,3,Delayed,3.5
O026754,2026-03-16,CU04789,S002,Physical Store,DP02,1,1,On Time,5.0
O026755,2026-04-10,CU02174,S004,Physical Store,DP01,1,1,On Time,4.3
O026756,2026-05-25,CU00449,S003,Physical Store,DP04,1,4,Delayed,4.1
O026757,2026-06-24,CU00634,S003,Physical Store,DP04,1,3,Delayed,3.6
O026758,2026-02-22,CU02058,S008,Website,DP05,3,3,On Time,5.0
O026759,2026-03-08,CU01019,S003,Physical Store,DP05,1,1,On Time,4.9
O026760,2026-01-10,CU00715,S005,Mobile App,DP04,3,3,On Time,5.0
O026761,2026-02-15,CU03075,S008,Website,DP05,3,3,On Time,4.5
O026762,2026-03-24,CU00918,S005,Physical Store,DP03,1,1,On Time,4.5
O026763,2026-04-27,CU00824,S007,Website,DP02,3,3,On Time,5.0
O026764,2026-01-04,CU04274,S005,Physical Store,DP02,1,1,On Time,5.0
O026765,2026-02-26,CU02033,S008,Website,DP05,3,3,On Time,5.0
O026766,2026-02-07,CU00599,S005,Mobile App,DP04,3,3,On Time,4.6
O026767,2026-05-20,CU02365,S002,Mobile App,DP04,3,9,Delayed,1.2
O026768,2026-01-31,CU02301,S009,Website,DP03,3,3,On Time,4.1
O026769,2026-05-10,CU00003,S006,Corporate,DP02,1,2,Delayed,4.1
O026770,2026-05-09,CU01992,S004,Physical Store,DP01,1,1,On Time,5.0
O026771,2026-03-22,CU01927,S005,Corporate,DP03,1,3,Delayed,4.2
O026772,2026-01-25,CU04147,S008,Corporate,DP05,1,1,On Time,4.9
O026773,2026-01-05,CU03763,S003,Corporate,DP02,1,1,On Time,5.0
O026774,2026-02-17,CU02715,S003,Website,DP02,3,3,On Time,4.8
O026775,2026-05-22,CU02828,S007,Physical Store,DP02,1,1,On Time,5.0
O026776,2026-02-21,CU02473,S001,Website,DP02,3,3,On Time,5.0
O026777,2026-03-15,CU04216,S009,Website,DP01,3,3,On Time,5.0
O026778,2026-05-29,CU00618,S009,Physical Store,DP01,1,1,On Time,5.0
O026779,2026-06-02,CU01394,S002,Mobile App,DP04,3,4,Delayed,3.0
O026780,2026-04-09,CU02465,S004,Physical Store,DP04,1,1,On Time,4.4
O026781,2026-03-08,CU01803,S009,Mobile App,DP04,3,3,On Time,5.0
O026782,2026-04-29,CU00164,S004,Website,DP04,3,3,On Time,5.0
O026783,2026-06-27,CU01657,S008,Corporate,DP02,1,1,On Time,4.9
O026784,2026-04-13,CU02182,S003,Website,DP03,3,3,On Time,4.9
O026785,2026-02-02,CU00635,S004,Physical Store,DP03,1,1,On Time,5.0
O026786,2026-05-25,CU00956,S001,Physical Store,DP02,1,1,On Time,5.0
O026787,2026-02-03,CU02120,S004,Corporate,DP05,1,1,On Time,4.9
O026788,2026-06-03,CU02407,S006,Website,DP03,3,3,On Time,5.0
O026789,2026-06-19,CU04645,S007,Physical Store,DP03,1,2,Delayed,4.4
O026790,2026-06-08,CU04197,S006,Mobile App,DP01,3,3,On Time,4.6
O026791,2026-04-23,CU00719,S004,Mobile App,DP02,3,3,On Time,4.5
O026792,2026-02-20,CU01973,S008,Website,DP04,3,3,On Time,4.4
O026793,2026-02-05,CU03464,S007,Mobile App,DP03,3,3,On Time,5.0
O026794,2026-01-13,CU00995,S001,Website,DP01,3,3,On Time,5.0
O026795,2026-03-26,CU04617,S001,Physical Store,DP03,1,1,On Time,5.0
O026796,2026-01-13,CU00837,S009,Website,DP03,3,3,On Time,4.0
O026797,2026-02-01,CU03347,S009,Mobile App,DP04,3,3,On Time,5.0
O026798,2026-05-13,CU02297,S009,Mobile App,DP04,3,3,On Time,5.0
O026799,2026-01-12,CU00512,S008,Mobile App,DP03,3,3,On Time,5.0
O026800,2026-06-18,CU02160,S009,Mobile App,DP03,3,3,On Time,4.8
O026801,2026-02-06,CU01042,S001,Physical Store,DP02,1,1,On Time,5.0
O026802,2026-03-09,CU03152,S002,Mobile App,DP05,3,3,On Time,5.0
O026803,2026-04-16,CU04803,S009,Mobile App,DP01,3,3,On Time,4.3
O026804,2026-06-25,CU04295,S004,Corporate,DP03,1,1,On Time,4.4
O026805,2026-06-20,CU00544,S005,Physical Store,DP04,1,4,Delayed,4.1
O026806,2026-04-03,CU04184,S001,Website,DP02,3,3,On Time,5.0
O026807,2026-02-10,CU03504,S002,Website,DP05,3,3,On Time,5.0
O026808,2026-02-25,CU00965,S002,Physical Store,DP04,1,1,On Time,4.3
O026809,2026-03-10,CU02376,S005,Website,DP03,3,3,On Time,5.0
O026810,2026-01-11,CU01922,S005,Website,DP05,3,3,On Time,5.0
O026811,2026-05-17,CU02870,S009,Mobile App,DP02,3,3,On Time,3.8
O026812,2026-04-23,CU00998,S005,Corporate,DP03,1,1,On Time,4.8
O026813,2026-01-28,CU04394,S008,Website,DP01,3,3,On Time,5.0
O026814,2026-01-22,CU00675,S008,Mobile App,DP03,3,3,On Time,4.8
O026815,2026-03-26,CU00887,S003,Mobile App,DP02,3,3,On Time,5.0
O026816,2026-01-06,CU02237,S003,Physical Store,DP03,1,1,On Time,4.7
O026817,2026-01-26,CU04924,S003,Website,DP02,3,7,Delayed,1.5
O026818,2026-05-24,CU02298,S005,Website,DP04,3,6,Delayed,4.1
O026819,2026-01-14,CU02274,S001,Physical Store,DP03,1,1,On Time,5.0
O026820,2026-02-04,CU04220,S008,Website,DP04,3,3,On Time,5.0
O026821,2026-02-11,CU02014,S005,Website,DP02,3,3,On Time,5.0
