order_id,order_date,customer_id,product_id,store_id,channel,quantity,payment_method,unit_cost,list_price,category,discount_pct,unit_price,revenue,cost,gross_profit,gross_margin_pct
O027625,2026-04-27,CU03967,P0033,S005,Website,3,Transfer,1320.48,1847.6,Refrigerators,0.11765486354443674,1630.2208741152986,4890.66,3961.44,929.22,19.0
O027626,2026-06-30,CU02167,P0065,S007,Physical Store,3,Wallet,249.76,319.78,Audio,0.05187119439480318,303.1926294564298,909.58,749.28,160.3,17.62
O027627,2026-01-31,CU04379,P0080,S006,Mobile App,2,Cash,309.8,419.88,Gaming,0.11290276235703789,372.4743881415269,744.95,619.6,125.35,16.83
O027628,2026-03-17,CU00229,P0069,S009,Website,1,Cash,255.42,400.31,Audio,0.04466862341676961,382.42870336003296,382.43,255.42,127.01,33.21
O027629,2026-01-30,CU02462,P0023,S006,Website,1,Card,722.88,1120.53,TVs,0.0945432630665246,1014.5914374360672,1014.59,722.88,291.71,28.75
O027630,2026-04-23,CU04219,P0054,S006,Physical Store,1,Transfer,290.08,489.71,Small Appliances,0.09825112427013043,441.5954419336744,441.6,290.08,151.52,34.31
O027631,2026-05-18,CU01735,P0003,S008,Mobile App,1,Card,718.1,1040.4,Laptops,0.09955086087849013,936.827284342019,936.83,718.1,218.73,23.35
O027632,2026-06-21,CU02078,P0046,S003,Mobile App,2,Card,393.82,500.68,Air Conditioners,0.10178988277211447,449.71584149365776,899.43,787.64,111.79,12.43
O027633,2026-05-14,CU04114,P0050,S003,Physical Store,2,Wallet,794.99,1174.43,Air Conditioners,0.07064468763099879,1091.4627595055263,2182.93,1589.98,592.95,27.16
O027634,2026-06-04,CU02071,P0018,S008,Physical Store,3,Transfer,747.7,1096.27,Smartphones,0.10735961971990643,978.5748696896582,2935.72,2243.1,692.62,23.59
O027635,2026-01-20,CU01062,P0003,S008,Physical Store,1,Card,718.1,1040.4,Laptops,0.09006584353101553,946.6954963903315,946.7,718.1,228.6,24.15
O027636,2026-01-20,CU03821,P0003,S006,Website,1,Cash,718.1,1040.4,Laptops,0.0605362489664623,977.4180865752927,977.42,718.1,259.32,26.53
O027637,2026-01-12,CU01385,P0014,S002,Corporate,1,Card,716.69,1227.56,Smartphones,0.029545441579756963,1191.2911977343535,1191.29,716.69,474.6,39.84
O027638,2026-03-26,CU02122,P0008,S007,Mobile App,1,Transfer,785.55,1162.11,Laptops,0.07307161047396084,1077.1927507521052,1077.19,785.55,291.64,27.07
O027639,2026-02-18,CU00583,P0032,S008,Website,1,Transfer,614.96,814.41,Refrigerators,0.09518654644594782,736.8891247089556,736.89,614.96,121.93,16.55
O027640,2026-06-29,CU04007,P0019,S007,Mobile App,2,Wallet,429.03,687.15,Smartphones,0.14967623489099066,584.2999751946558,1168.6,858.06,310.54,26.57
O027641,2026-01-10,CU04369,P0006,S003,Website,1,Transfer,562.05,900.7,Laptops,0.03849610194088076,866.0265609818488,866.03,562.05,303.98,35.1
O027642,2026-01-05,CU01504,P0073,S007,Corporate,2,Card,465.62,634.28,Gaming,0.08977913214128022,577.3348920654288,1154.67,931.24,223.43,19.35
O027643,2026-03-05,CU03397,P0048,S002,Website,3,Transfer,508.47,788.74,Air Conditioners,0.0717613935698545,732.138918435713,2196.42,1525.41,671.01,30.55
O027644,2026-05-16,CU02015,P0056,S001,Corporate,1,Card,250.75,359.51,Small Appliances,0.046363978889090954,342.8416859495829,342.84,250.75,92.09,26.86
O027645,2026-06-07,CU00948,P0070,S006,Mobile App,3,Card,98.33,137.72,Audio,0.04714631490602328,131.22700951114248,393.68,294.99,98.69,25.07
O027646,2026-01-17,CU01871,P0061,S004,Website,1,Card,310.54,395.08,Audio,0.0984351973130105,356.1902222455758,356.19,310.54,45.65,12.82
O027647,2026-03-08,CU02776,P0048,S001,Mobile App,1,Card,508.47,788.74,Air Conditioners,0.0234493614580827,770.2445506435519,770.24,508.47,261.77,33.99
O027648,2026-01-21,CU04597,P0031,S002,Website,3,Transfer,1486.05,2253.59,Refrigerators,0.06404745052133871,2109.2533059796165,6327.76,4458.15,1869.61,29.55
O027649,2026-01-16,CU02478,P0042,S002,Mobile App,1,Card,1022.85,1323.42,Air Conditioners,0.06141530459819948,1242.141757588651,1242.14,1022.85,219.29,17.65
O027650,2026-01-27,CU01380,P0040,S003,Physical Store,3,Transfer,1790.06,2397.14,Refrigerators,0.05092891350632224,2275.056264277455,6825.17,5370.18,1454.99,21.32
O027651,2026-04-25,CU03106,P0055,S008,Mobile App,1,Wallet,133.71,182.6,Small Appliances,0.055859088895185274,172.40013036773917,172.4,133.71,38.69,22.44
O027652,2026-01-06,CU04034,P0079,S003,Physical Store,1,Cash,647.24,926.57,Gaming,0.1167879366074779,818.3578015776093,818.36,647.24,171.12,20.91
O027653,2026-02-11,CU03332,P0021,S003,Physical Store,1,Card,891.52,1232.24,TVs,0.0900328934855887,1121.2978673313182,1121.3,891.52,229.78,20.49
O027654,2026-05-24,CU04958,P0043,S004,Mobile App,1,Wallet,488.48,742.54,Air Conditioners,0.07153248560121064,689.4242681416771,689.42,488.48,200.94,29.15
O027655,2026-06-22,CU01885,P0078,S007,Mobile App,3,Transfer,428.47,676.0,Gaming,0.1267587350360473,590.311095115632,1770.93,1285.41,485.52,27.42
O027656,2026-01-03,CU00450,P0058,S002,Mobile App,1,Card,168.05,222.65,Small Appliances,0.04523469233229066,212.5784957522155,212.58,168.05,44.53,20.95
O027657,2026-02-09,CU03062,P0038,S008,Corporate,1,Cash,1033.6,1615.43,Refrigerators,0.09831721419032002,1456.6054226805313,1456.61,1033.6,423.01,29.04
O027658,2026-01-20,CU00625,P0076,S003,Mobile App,1,Transfer,664.4,1143.13,Gaming,0.049231071414399946,1086.852485334057,1086.85,664.4,422.45,38.87
O027659,2026-01-07,CU04432,P0015,S001,Physical Store,2,Transfer,485.3,707.8,Smartphones,0.06937838939274175,658.6939759878173,1317.39,970.6,346.79,26.32
O027660,2026-02-28,CU01892,P0061,S009,Website,2,Card,310.54,395.08,Audio,0.11088755614506027,351.27054431820955,702.54,621.08,81.46,11.6
O027661,2026-05-19,CU00901,P0037,S002,Website,1,Card,696.8,1063.09,Refrigerators,0.12498430713317382,930.2204329297942,930.22,696.8,233.42,25.09
O027662,2026-04-03,CU00393,P0011,S005,Website,1,Transfer,818.69,1384.91,Smartphones,0.09077823491755999,1259.190314680322,1259.19,818.69,440.5,34.98
O027663,2026-02-21,CU02016,P0035,S003,Website,2,Card,1206.54,1710.3,Refrigerators,0.036389981470650964,1648.0622146907456,3296.12,2413.08,883.04,26.79
O027664,2026-05-11,CU02597,P0042,S009,Mobile App,1,Transfer,1022.85,1323.42,Air Conditioners,0.0680271874664515,1233.3914595631488,1233.39,1022.85,210.54,17.07
O027665,2026-01-21,CU04519,P0042,S002,Mobile App,2,Card,1022.85,1323.42,Air Conditioners,0.06145066123757724,1242.0949659049656,2484.19,2045.7,438.49,17.65
O027666,2026-06-30,CU03322,P0052,S005,Website,2,Cash,128.25,170.78,Small Appliances,0.1284056835381731,148.8508773653508,297.7,256.5,41.2,13.84
O027667,2026-06-07,CU00247,P0028,S005,Corporate,2,Wallet,382.18,608.84,TVs,0.15355327851667877,515.3506219079053,1030.7,764.36,266.34,25.84
O027668,2026-01-11,CU02600,P0010,S004,Physical Store,2,Transfer,880.36,1310.46,Laptops,0.10522398575506721,1172.5681756274146,2345.14,1760.72,584.42,24.92
O027669,2026-06-02,CU04061,P0075,S004,Physical Store,5,Wallet,552.95,826.11,Gaming,0.1180162717605418,728.6155777358989,3643.08,2764.75,878.33,24.11
O027670,2026-02-19,CU02783,P0002,S007,Physical Store,1,Card,988.97,1601.72,Laptops,0.08328430816225817,1468.321857930348,1468.32,988.97,479.35,32.65
O027671,2026-01-09,CU01146,P0002,S003,Physical Store,1,Transfer,988.97,1601.72,Laptops,0.10800398344481756,1428.7278596367669,1428.73,988.97,439.76,30.78
O027672,2026-02-14,CU04739,P0063,S006,Corporate,2,Wallet,263.81,397.5,Audio,0.06384917372092133,372.11995344593373,744.24,527.62,216.62,29.11
O027673,2026-01-29,CU01835,P0077,S007,Physical Store,1,Transfer,280.55,402.77,Gaming,0.09479792449461577,364.5882399513036,364.59,280.55,84.04,23.05
O027674,2026-03-03,CU03108,P0038,S002,Website,2,Card,1033.6,1615.43,Refrigerators,0.036643691721307485,1556.2346810826484,3112.47,2067.2,1045.27,33.58
O027675,2026-01-15,CU04204,P0066,S008,Mobile App,2,Card,302.97,498.93,Audio,0.027321904331234097,485.2982822720174,970.6,605.94,364.66,37.57
O027676,2026-01-19,CU02234,P0057,S006,Corporate,1,Wallet,295.92,493.69,Small Appliances,0.06788504098868361,460.1758341142968,460.18,295.92,164.26,35.69
O027677,2026-05-23,CU00019,P0052,S008,Website,1,Card,128.25,170.78,Small Appliances,0.11858743767694142,150.52763739353193,150.53,128.25,22.28,14.8
O027678,2026-06-16,CU02960,P0027,S004,Physical Store,2,Transfer,801.84,1277.44,TVs,0.15008199837803124,1085.719251991968,2171.44,1603.68,567.76,26.15
O027679,2026-02-04,CU03818,P0053,S008,Website,1,Wallet,80.61,125.16,Small Appliances,0.10137805778854847,112.47152228718527,112.47,80.61,31.86,28.33
O027680,2026-05-21,CU02142,P0039,S006,Physical Store,2,Card,904.55,1438.69,Refrigerators,0.04806381945509304,1369.5410635881522,2739.08,1809.1,929.98,33.95
O027681,2026-05-24,CU03815,P0037,S008,Physical Store,1,Card,696.8,1063.09,Refrigerators,0.05871235630096332,1000.6734811400089,1000.67,696.8,303.87,30.37
O027682,2026-03-08,CU00128,P0057,S003,Physical Store,2,Card,295.92,493.69,Small Appliances,0.09581289187692675,446.38813340928004,892.78,591.84,300.94,33.71
O027683,2026-04-05,CU02363,P0029,S005,Physical Store,3,Cash,1329.86,1738.15,TVs,0.11834487525150297,1532.4488550816002,4597.35,3989.58,607.77,13.22
O027684,2026-02-24,CU02029,P0068,S001,Corporate,2,Card,399.04,489.19,Audio,0.0932272369985918,443.5841679326589,887.17,798.08,89.09,10.04
O027685,2026-02-04,CU01946,P0038,S006,Website,1,Cash,1033.6,1615.43,Refrigerators,0.07417634821079694,1495.6033018098324,1495.6,1033.6,462.0,30.89
O027686,2026-01-16,CU01884,P0048,S005,Mobile App,1,Card,508.47,788.74,Air Conditioners,0.10764406905666747,703.8368169722442,703.84,508.47,195.37,27.76
O027687,2026-05-09,CU03547,P0013,S006,Website,3,Wallet,415.57,511.94,Smartphones,0.08367622207029744,469.1027948733319,1407.31,1246.71,160.6,11.41
O027688,2026-06-27,CU03699,P0057,S003,Physical Store,2,Wallet,295.92,493.69,Small Appliances,0.09311456040264729,447.72027267481707,895.44,591.84,303.6,33.91
O027689,2026-01-14,CU03224,P0005,S005,Website,3,Card,1427.65,1772.92,Laptops,0.0926578453426432,1608.645052835121,4825.94,4282.95,542.99,11.25
O027690,2026-03-03,CU01652,P0027,S008,Website,2,Transfer,801.84,1277.44,TVs,0.09846988320088816,1151.6506324038576,2303.3,1603.68,699.62,30.37
O027691,2026-05-15,CU04066,P0011,S006,Mobile App,2,Card,818.69,1384.91,Smartphones,0.02021615724951466,1356.9124416635748,2713.82,1637.38,1076.44,39.67
O027692,2026-05-31,CU02559,P0035,S004,Corporate,3,Card,1206.54,1710.3,Refrigerators,0.12450339021074068,1497.3618517225702,4492.09,3619.62,872.47,19.42
O027693,2026-04-09,CU00761,P0053,S002,Physical Store,1,Card,80.61,125.16,Small Appliances,0.09749181583102733,112.95792433058863,112.96,80.61,32.35,28.64
O027694,2026-01-29,CU00702,P0067,S001,Physical Store,2,Card,419.36,653.31,Audio,0.1109942220940818,580.7963647637154,1161.59,838.72,322.87,27.8
O027695,2026-05-30,CU04829,P0031,S003,Website,3,Transfer,1486.05,2253.59,Refrigerators,0.04287950157244678,2156.95718405135,6470.87,4458.15,2012.72,31.1
O027696,2026-04-03,CU02304,P0015,S001,Website,2,Card,485.3,707.8,Smartphones,0.055043019931432985,668.8405504925316,1337.68,970.6,367.08,27.44
O027697,2026-01-06,CU03357,P0006,S007,Mobile App,1,Card,562.05,900.7,Laptops,0.050499681205040926,855.2149371386197,855.21,562.05,293.16,34.28
O027698,2026-06-06,CU03727,P0003,S003,Website,2,Transfer,718.1,1040.4,Laptops,0.1782566546119633,854.9417765417135,1709.88,1436.2,273.68,16.01
O027699,2026-03-30,CU01313,P0023,S008,Corporate,1,Card,722.88,1120.53,TVs,0.0514280399673223,1062.9033383754163,1062.9,722.88,340.02,31.99
O027700,2026-01-02,CU04953,P0027,S002,Website,1,Card,801.84,1277.44,TVs,0.052367533357060986,1210.543618188356,1210.54,801.84,408.7,33.76
O027701,2026-04-06,CU00144,P0006,S007,Physical Store,3,Card,562.05,900.7,Laptops,0.10542041817421041,805.7478293504887,2417.24,1686.15,731.09,30.24
O027702,2026-02-05,CU04181,P0033,S001,Website,2,Wallet,1320.48,1847.6,Refrigerators,0.034623194211149205,1783.6301863754807,3567.26,2640.96,926.3,25.97
O027703,2026-04-06,CU02740,P0078,S004,Mobile App,3,Transfer,428.47,676.0,Gaming,0.03645943796850701,651.3534199332893,1954.06,1285.41,668.65,34.22
O027704,2026-05-28,CU04197,P0003,S008,Website,2,Cash,718.1,1040.4,Laptops,0.0877173045272461,949.1389163698532,1898.28,1436.2,462.08,24.34
O027705,2026-02-06,CU03309,P0019,S008,Mobile App,1,Card,429.03,687.15,Smartphones,0.08500387434758237,628.7395877420587,628.74,429.03,199.71,31.76
O027706,2026-04-12,CU03490,P0019,S003,Website,1,Card,429.03,687.15,Smartphones,0.09177764737326377,624.0849896074618,624.08,429.03,195.05,31.25
O027707,2026-06-29,CU00205,P0027,S002,Mobile App,3,Cash,801.84,1277.44,TVs,0.12782091674533735,1114.1564481128362,3342.47,2405.52,936.95,28.03
O027708,2026-03-10,CU02175,P0050,S008,Website,1,Transfer,794.99,1174.43,Air Conditioners,0.03145134731141328,1137.4925941770568,1137.49,794.99,342.5,30.11
O027709,2026-03-11,CU03023,P0037,S003,Physical Store,2,Cash,696.8,1063.09,Refrigerators,0.1020977041534964,954.5509516914594,1909.1,1393.6,515.5,27.0
O027710,2026-05-30,CU04403,P0058,S008,Physical Store,1,Transfer,168.05,222.65,Small Appliances,0.10721939335179156,198.77760207022362,198.78,168.05,30.73,15.46
O027711,2026-04-17,CU03837,P0042,S008,Corporate,1,Cash,1022.85,1323.42,Air Conditioners,0.03589968127696501,1275.9096438044392,1275.91,1022.85,253.06,19.83
O027712,2026-01-15,CU02225,P0048,S005,Physical Store,1,Cash,508.47,788.74,Air Conditioners,0.10808463393010785,703.4893258339667,703.49,508.47,195.02,27.72
O027713,2026-04-08,CU00727,P0051,S009,Mobile App,1,Transfer,71.82,88.55,Small Appliances,0.03607908720342823,85.35519682813643,85.36,71.82,13.54,15.86
O027714,2026-02-16,CU03277,P0066,S007,Corporate,3,Cash,302.97,498.93,Audio,0.10419195453797722,446.945508122367,1340.84,908.91,431.93,32.21
O027715,2026-04-18,CU00200,P0045,S007,Website,2,Transfer,472.94,643.07,Air Conditioners,0.03281756357339959,621.966009392854,1243.93,945.88,298.05,23.96
O027716,2026-04-18,CU04609,P0014,S005,Mobile App,3,Card,716.69,1227.56,Smartphones,0.0333077029291986,1186.672796192233,3560.02,2150.07,1409.95,39.61
O027717,2026-03-10,CU00434,P0049,S004,Website,3,Wallet,537.47,817.36,Air Conditioners,0.08653004850717601,746.6337995521747,2239.9,1612.41,627.49,28.01
O027718,2026-02-21,CU03857,P0056,S004,Corporate,1,Transfer,250.75,359.51,Small Appliances,0.04913494487522044,341.8454959679095,341.85,250.75,91.1,26.65
O027719,2026-06-16,CU01288,P0028,S006,Website,5,Card,382.18,608.84,TVs,0.16503476782582924,508.3602319569221,2541.8,1910.9,630.9,24.82
O027720,2026-01-02,CU04675,P0058,S003,Physical Store,1,Wallet,168.05,222.65,Small Appliances,0.0814000426837935,204.52628049645338,204.53,168.05,36.48,17.84
O027721,2026-02-14,CU01885,P0010,S002,Website,1,Wallet,880.36,1310.46,Laptops,0.0237935344430299,1279.279524853787,1279.28,880.36,398.92,31.18
O027722,2026-06-01,CU04214,P0038,S001,Corporate,3,Transfer,1033.6,1615.43,Refrigerators,0.09615899302946375,1460.0918778904133,4380.28,3100.8,1279.48,29.21
O027723,2026-04-21,CU04182,P0028,S009,Website,2,Transfer,382.18,608.84,TVs,0.07420651843193617,563.6601033179,1127.32,764.36,362.96,32.2
O027724,2026-04-02,CU04331,P0013,S007,Physical Store,2,Wallet,415.57,511.94,Smartphones,0.10332311375543402,459.0447651440431,918.09,831.14,86.95,9.47
O027725,2026-05-02,CU04418,P0017,S003,Website,1,Transfer,421.24,656.03,Smartphones,0.07187367593465686,608.878712376587,608.88,421.24,187.64,30.82
O027726,2026-03-06,CU02721,P0069,S004,Website,1,Card,255.42,400.31,Audio,0.08394665103062937,366.70531612592873,366.71,255.42,111.29,30.35
O027727,2026-06-30,CU02525,P0047,S003,Physical Store,2,Card,346.24,509.04,Air Conditioners,0.09988259861345274,458.195762001808,916.39,692.48,223.91,24.43
O027728,2026-04-26,CU01757,P0069,S004,Mobile App,2,Card,255.42,400.31,Audio,0.05426571124163308,378.58689313286186,757.17,510.84,246.33,32.53
O027729,2026-05-29,CU04790,P0019,S005,Physical Store,3,Wallet,429.03,687.15,Smartphones,0.17373382571943474,567.7688016568904,1703.31,1287.09,416.22,24.44
O027730,2026-05-07,CU02950,P0039,S005,Corporate,2,Card,904.55,1438.69,Refrigerators,0.08634130077667625,1314.4716339856038,2628.94,1809.1,819.84,31.19
O027731,2026-03-08,CU00948,P0064,S005,Website,1,Transfer,104.14,139.63,Audio,0.1164307333837789,123.37277669762295,123.37,104.14,19.23,15.59
O027732,2026-04-04,CU02861,P0025,S002,Physical Store,2,Card,964.47,1571.25,TVs,0.09426198766754904,1423.1408518773637,2846.28,1928.94,917.34,32.23
O027733,2026-05-09,CU00769,P0051,S006,Website,2,Transfer,71.82,88.55,Small Appliances,0.10187979752529895,79.52854392913477,159.06,143.64,15.42,9.69
O027734,2026-02-28,CU02896,P0065,S004,Physical Store,1,Transfer,249.76,319.78,Audio,0.10852499030735664,285.0758785995135,285.08,249.76,35.32,12.39
O027735,2026-04-25,CU00395,P0038,S003,Corporate,2,Cash,1033.6,1615.43,Refrigerators,0.0660182302208924,1508.7821703542638,3017.56,2067.2,950.36,31.49
O027736,2026-04-26,CU00790,P0066,S004,Website,1,Transfer,302.97,498.93,Audio,0.04392549405006553,477.0142532536008,477.01,302.97,174.04,36.49
O027737,2026-02-16,CU00897,P0017,S003,Website,3,Card,421.24,656.03,Smartphones,0.0563305275097654,619.0754840377685,1857.23,1263.72,593.51,31.96
O027738,2026-04-19,CU00366,P0036,S005,Corporate,2,Transfer,1007.31,1469.57,Refrigerators,0.08604827719155349,1343.1160332876086,2686.23,2014.62,671.61,25.0
O027739,2026-01-18,CU04913,P0052,S004,Website,1,Transfer,128.25,170.78,Small Appliances,0.10541313935518114,152.77754406092217,152.78,128.25,24.53,16.06
O027740,2026-04-23,CU00604,P0014,S007,Mobile App,2,Card,716.69,1227.56,Smartphones,0.03828291569566468,1180.5654240086299,2361.13,1433.38,927.75,39.29
O027741,2026-02-02,CU04326,P0017,S003,Website,2,Wallet,421.24,656.03,Smartphones,0.0959345275446242,593.0940718949001,1186.19,842.48,343.71,28.98
O027742,2026-05-23,CU01786,P0028,S003,Website,2,Transfer,382.18,608.84,TVs,0.168020809477018,506.54221035801237,1013.08,764.36,248.72,24.55
O027743,2026-01-24,CU01732,P0006,S006,Physical Store,1,Transfer,562.05,900.7,Laptops,0.05016993379446483,855.5119406313256,855.51,562.05,293.46,34.3
O027744,2026-02-05,CU03214,P0009,S008,Physical Store,1,Wallet,629.19,942.0,Laptops,0.09976352822945182,848.0227564078564,848.02,629.19,218.83,25.8
O027745,2026-03-01,CU00932,P0011,S005,Website,3,Card,818.69,1384.91,Smartphones,0.07225733007252322,1284.8401010092618,3854.52,2456.07,1398.45,36.28
O027746,2026-06-11,CU04792,P0072,S002,Physical Store,3,Cash,719.02,915.34,Gaming,0.11283962676623702,812.0533760357927,2436.16,2157.06,279.1,11.46
O027747,2026-03-31,CU03287,P0047,S005,Website,3,Transfer,346.24,509.04,Air Conditioners,0.08600983964768748,465.25755122574117,1395.77,1038.72,357.05,25.58
O027748,2026-02-20,CU04111,P0052,S001,Corporate,1,Card,128.25,170.78,Small Appliances,0.08145849267753577,156.86851862053044,156.87,128.25,28.62,18.24
O027749,2026-06-17,CU01367,P0023,S009,Mobile App,3,Wallet,722.88,1120.53,TVs,0.14053743174469668,963.053591607115,2889.16,2168.64,720.52,24.94
O027750,2026-05-30,CU00136,P0070,S002,Corporate,1,Card,98.33,137.72,Audio,0.04187649054828231,131.95276972169054,131.95,98.33,33.62,25.48
O027751,2026-05-24,CU01658,P0039,S003,Website,3,Transfer,904.55,1438.69,Refrigerators,0.03887571481731476,1382.7598978494775,4148.28,2713.65,1434.63,34.58
O027752,2026-04-14,CU02744,P0075,S009,Website,1,Cash,552.95,826.11,Gaming,0.0958245107036925,746.9484134625726,746.95,552.95,194.0,25.97
O027753,2026-06-19,CU03991,P0005,S006,Mobile App,3,Transfer,1427.65,1772.92,Laptops,0.14707621146590505,1512.1656431678678,4536.5,4282.95,253.55,5.59
O027754,2026-01-16,CU04781,P0080,S007,Corporate,3,Transfer,309.8,419.88,Gaming,0.06556817815824469,392.34923335491624,1177.05,929.4,247.65,21.04
O027755,2026-05-13,CU04718,P0076,S001,Physical Store,1,Wallet,664.4,1143.13,Gaming,0.10110099461520176,1027.5584200255246,1027.56,664.4,363.16,35.34
O027756,2026-05-14,CU03483,P0030,S004,Corporate,3,Card,436.69,718.47,TVs,0.03774768852306544,691.3494182268332,2074.05,1310.07,763.98,36.84
O027757,2026-06-19,CU01823,P0025,S007,Physical Store,2,Card,964.47,1571.25,TVs,0.14186725566337444,1348.3410745389228,2696.68,1928.94,767.74,28.47
O027758,2026-01-30,CU02223,P0076,S005,Corporate,2,Wallet,664.4,1143.13,Gaming,0.0550842140670479,1080.1615823735356,2160.32,1328.8,831.52,38.49
O027759,2026-06-09,CU04597,P0067,S003,Mobile App,3,Card,419.36,653.31,Audio,0.038388469919398885,628.2304287169575,1884.69,1258.08,626.61,33.25
O027760,2026-06-30,CU03944,P0053,S001,Website,5,Transfer,80.61,125.16,Small Appliances,0.06627893253345779,116.86452880411241,584.32,403.05,181.27,31.02
