customer_id,customer_name,segment,region,acquisition_channel
CU04478,Customer 04478,Professionals,East,Store
CU04479,Customer 04479,Home Makers,Central,Social
CU04480,Customer 04480,Professionals,Central,Store
CU04481,Customer 04481,Professionals,North,Website
CU04482,Customer 04482,Professionals,Central,Social
CU04483,Customer 04483,Home Makers,Central,Social
CU04484,Customer 04484,Professionals,Central,Store
CU04485,Customer 04485,Value Seekers,West,Store
CU04486,Customer 04486,Professionals,West,Corporate Sales
CU04487,Customer 04487,Professionals,East,Social
CU04488,Customer 04488,Premium,East,Website
CU04489,Customer 04489,Gamers,North,Corporate Sales
CU04490,Customer 04490,Professionals,West,Website
CU04491,Customer 04491,Corporate,East,Store
CU04492,Customer 04492,Home Makers,West,Website
CU04493,Customer 04493,Gamers,West,Corporate Sales
CU04494,Customer 04494,Value Seekers,West,Website
CU04495,Customer 04495,Value Seekers,North,Website
CU04496,Customer 04496,Professionals,West,Store
CU04497,Customer 04497,Professionals,North,Social
CU04498,Customer 04498,Value Seekers,West,Website
CU04499,Customer 04499,Corporate,Central,Corporate Sales
CU04500,Customer 04500,Value Seekers,North,Website
CU04501,Customer 04501,Home Makers,West,Corporate Sales
CU04502,Customer 04502,Value Seekers,East,Website
CU04503,Customer 04503,Corporate,Central,Website
CU04504,Customer 04504,Value Seekers,West,Website
CU04505,Customer 04505,Value Seekers,East,Website
CU04506,Customer 04506,Professionals,Central,Store
CU04507,Customer 04507,Value Seekers,West,Website
CU04508,Customer 04508,Professionals,West,Website
CU04509,Customer 04509,Professionals,West,Referral
CU04510,Customer 04510,Value Seekers,North,Social
CU04511,Customer 04511,Premium,West,Website
CU04512,Customer 04512,Corporate,East,Social
CU04513,Customer 04513,Premium,West,Store
CU04514,Customer 04514,Professionals,West,Store
CU04515,Customer 04515,Value Seekers,Central,Store
CU04516,Customer 04516,Corporate,West,Social
CU04517,Customer 04517,Value Seekers,East,Corporate Sales
CU04518,Customer 04518,Premium,West,Website
CU04519,Customer 04519,Professionals,West,Store
CU04520,Customer 04520,Premium,East,Store
CU04521,Customer 04521,Professionals,West,Store
CU04522,Customer 04522,Value Seekers,Central,Store
CU04523,Customer 04523,Corporate,West,Corporate Sales
CU04524,Customer 04524,Value Seekers,Central,Website
CU04525,Customer 04525,Corporate,West,Store
CU04526,Customer 04526,Professionals,West,Website
CU04527,Customer 04527,Professionals,North,Store
CU04528,Customer 04528,Premium,West,Website
CU04529,Customer 04529,Gamers,West,Website
CU04530,Customer 04530,Home Makers,East,Website
CU04531,Customer 04531,Professionals,West,Corporate Sales
CU04532,Customer 04532,Home Makers,West,Website
CU04533,Customer 04533,Home Makers,North,Website
CU04534,Customer 04534,Home Makers,West,Website
CU04535,Customer 04535,Value Seekers,Central,Referral
CU04536,Customer 04536,Gamers,Central,Store
CU04537,Customer 04537,Home Makers,East,Website
CU04538,Customer 04538,Home Makers,West,Website
CU04539,Customer 04539,Home Makers,North,Store
CU04540,Customer 04540,Home Makers,West,Website
CU04541,Customer 04541,Professionals,West,Corporate Sales
CU04542,Customer 04542,Premium,West,Store
CU04543,Customer 04543,Premium,Central,Social
CU04544,Customer 04544,Home Makers,West,Website
CU04545,Customer 04545,Professionals,Central,Store
CU04546,Customer 04546,Value Seekers,East,Website
CU04547,Customer 04547,Gamers,West,Store
CU04548,Customer 04548,Professionals,East,Corporate Sales
CU04549,Customer 04549,Home Makers,North,Social
CU04550,Customer 04550,Home Makers,East,Corporate Sales
CU04551,Customer 04551,Home Makers,West,Store
CU04552,Customer 04552,Premium,West,Corporate Sales
CU04553,Customer 04553,Value Seekers,North,Website
CU04554,Customer 04554,Value Seekers,East,Store
CU04555,Customer 04555,Professionals,Central,Social
CU04556,Customer 04556,Value Seekers,West,Website
CU04557,Customer 04557,Corporate,North,Website
CU04558,Customer 04558,Value Seekers,East,Store
CU04559,Customer 04559,Home Makers,West,Corporate Sales
CU04560,Customer 04560,Premium,Central,Website
CU04561,Customer 04561,Value Seekers,North,Social
CU04562,Customer 04562,Value Seekers,West,Store
CU04563,Customer 04563,Value Seekers,East,Corporate Sales
CU04564,Customer 04564,Home Makers,North,Website
CU04565,Customer 04565,Professionals,North,Social
CU04566,Customer 04566,Professionals,North,Website
CU04567,Customer 04567,Value Seekers,West,Referral
CU04568,Customer 04568,Value Seekers,North,Corporate Sales
CU04569,Customer 04569,Gamers,North,Store
CU04570,Customer 04570,Value Seekers,West,Store
CU04571,Customer 04571,Professionals,West,Website
CU04572,Customer 04572,Professionals,West,Corporate Sales
CU04573,Customer 04573,Premium,West,Social
CU04574,Customer 04574,Value Seekers,Central,Store
CU04575,Customer 04575,Corporate,East,Corporate Sales
CU04576,Customer 04576,Value Seekers,North,Referral
CU04577,Customer 04577,Value Seekers,West,Website
CU04578,Customer 04578,Gamers,Central,Website
CU04579,Customer 04579,Value Seekers,East,Corporate Sales
CU04580,Customer 04580,Corporate,East,Social
CU04581,Customer 04581,Professionals,West,Store
CU04582,Customer 04582,Value Seekers,East,Website
CU04583,Customer 04583,Gamers,West,Website
CU04584,Customer 04584,Professionals,North,Store
CU04585,Customer 04585,Professionals,West,Corporate Sales
CU04586,Customer 04586,Home Makers,North,Website
CU04587,Customer 04587,Premium,North,Website
CU04588,Customer 04588,Gamers,North,Referral
CU04589,Customer 04589,Value Seekers,West,Corporate Sales
CU04590,Customer 04590,Home Makers,West,Store
CU04591,Customer 04591,Premium,North,Store
CU04592,Customer 04592,Home Makers,East,Corporate Sales
CU04593,Customer 04593,Home Makers,West,Social
CU04594,Customer 04594,Corporate,Central,Corporate Sales
CU04595,Customer 04595,Professionals,East,Website
CU04596,Customer 04596,Professionals,Central,Website
CU04597,Customer 04597,Corporate,North,Store
CU04598,Customer 04598,Professionals,West,Website
CU04599,Customer 04599,Gamers,West,Store
CU04600,Customer 04600,Premium,North,Website
CU04601,Customer 04601,Home Makers,Central,Corporate Sales
CU04602,Customer 04602,Professionals,West,Store
CU04603,Customer 04603,Professionals,West,Social
CU04604,Customer 04604,Professionals,North,Website
CU04605,Customer 04605,Gamers,North,Website
CU04606,Customer 04606,Home Makers,North,Website
CU04607,Customer 04607,Corporate,North,Store
CU04608,Customer 04608,Home Makers,East,Social
CU04609,Customer 04609,Professionals,Central,Social
CU04610,Customer 04610,Value Seekers,West,Corporate Sales
CU04611,Customer 04611,Value Seekers,Central,Social
CU04612,Customer 04612,Home Makers,East,Corporate Sales
CU04613,Customer 04613,Corporate,West,Store
CU04614,Customer 04614,Professionals,West,Website
CU04615,Customer 04615,Home Makers,Central,Website
CU04616,Customer 04616,Gamers,West,Website
CU04617,Customer 04617,Home Makers,West,Website
CU04618,Customer 04618,Value Seekers,Central,Website
CU04619,Customer 04619,Professionals,West,Store
CU04620,Customer 04620,Professionals,North,Social
CU04621,Customer 04621,Corporate,West,Social
CU04622,Customer 04622,Corporate,East,Store
CU04623,Customer 04623,Gamers,Central,Store
CU04624,Customer 04624,Value Seekers,East,Store
CU04625,Customer 04625,Professionals,West,Store
CU04626,Customer 04626,Professionals,West,Website
CU04627,Customer 04627,Value Seekers,North,Store
CU04628,Customer 04628,Gamers,North,Social
CU04629,Customer 04629,Professionals,West,Referral
CU04630,Customer 04630,Premium,Central,Website
CU04631,Customer 04631,Value Seekers,West,Store
CU04632,Customer 04632,Home Makers,East,Store
CU04633,Customer 04633,Value Seekers,North,Store
CU04634,Customer 04634,Professionals,North,Referral
CU04635,Customer 04635,Home Makers,West,Store
CU04636,Customer 04636,Professionals,West,Website
CU04637,Customer 04637,Value Seekers,West,Referral
CU04638,Customer 04638,Value Seekers,West,Social
CU04639,Customer 04639,Home Makers,East,Store
CU04640,Customer 04640,Professionals,North,Website
CU04641,Customer 04641,Gamers,Central,Referral
CU04642,Customer 04642,Professionals,East,Store
CU04643,Customer 04643,Value Seekers,East,Store
CU04644,Customer 04644,Premium,North,Website
CU04645,Customer 04645,Value Seekers,North,Social
CU04646,Customer 04646,Home Makers,West,Store
CU04647,Customer 04647,Professionals,West,Store
CU04648,Customer 04648,Premium,East,Store
CU04649,Customer 04649,Corporate,Central,Referral
CU04650,Customer 04650,Gamers,North,Website
CU04651,Customer 04651,Premium,West,Store
CU04652,Customer 04652,Home Makers,West,Social
CU04653,Customer 04653,Home Makers,Central,Website
CU04654,Customer 04654,Gamers,West,Website
CU04655,Customer 04655,Home Makers,Central,Website
CU04656,Customer 04656,Premium,North,Store
CU04657,Customer 04657,Value Seekers,West,Social
CU04658,Customer 04658,Value Seekers,East,Store
CU04659,Customer 04659,Value Seekers,East,Social
CU04660,Customer 04660,Value Seekers,Central,Website
CU04661,Customer 04661,Premium,Central,Website
CU04662,Customer 04662,Value Seekers,West,Website
CU04663,Customer 04663,Premium,North,Website
CU04664,Customer 04664,Home Makers,East,Corporate Sales
CU04665,Customer 04665,Home Makers,West,Social
CU04666,Customer 04666,Gamers,West,Website
CU04667,Customer 04667,Premium,North,Website
CU04668,Customer 04668,Value Seekers,West,Corporate Sales
CU04669,Customer 04669,Corporate,Central,Corporate Sales
CU04670,Customer 04670,Professionals,West,Website
CU04671,Customer 04671,Value Seekers,Central,Store
CU04672,Customer 04672,Home Makers,East,Website
CU04673,Customer 04673,Premium,East,Social
CU04674,Customer 04674,Corporate,North,Store
CU04675,Customer 04675,Home Makers,Central,Store
CU04676,Customer 04676,Corporate,West,Corporate Sales
CU04677,Customer 04677,Professionals,North,Social
CU04678,Customer 04678,Value Seekers,West,Store
CU04679,Customer 04679,Value Seekers,West,Corporate Sales
CU04680,Customer 04680,Premium,Central,Referral
CU04681,Customer 04681,Home Makers,West,Website
CU04682,Customer 04682,Home Makers,North,Website
CU04683,Customer 04683,Professionals,West,Store
CU04684,Customer 04684,Gamers,Central,Store
CU04685,Customer 04685,Value Seekers,East,Social
CU04686,Customer 04686,Value Seekers,North,Store
CU04687,Customer 04687,Value Seekers,West,Store
CU04688,Customer 04688,Premium,West,Website
CU04689,Customer 04689,Value Seekers,East,Store
CU04690,Customer 04690,Premium,West,Store
CU04691,Customer 04691,Professionals,East,Website
CU04692,Customer 04692,Professionals,West,Store
CU04693,Customer 04693,Professionals,North,Website
CU04694,Customer 04694,Professionals,West,Referral
CU04695,Customer 04695,Value Seekers,West,Store
CU04696,Customer 04696,Value Seekers,North,Website
CU04697,Customer 04697,Value Seekers,North,Website
CU04698,Customer 04698,Premium,East,Social
CU04699,Customer 04699,Corporate,Central,Referral
CU04700,Customer 04700,Home Makers,West,Website
CU04701,Customer 04701,Professionals,North,Website
CU04702,Customer 04702,Professionals,West,Corporate Sales
CU04703,Customer 04703,Gamers,Central,Referral
CU04704,Customer 04704,Home Makers,West,Website
CU04705,Customer 04705,Professionals,Central,Corporate Sales
CU04706,Customer 04706,Premium,North,Social
CU04707,Customer 04707,Professionals,West,Website
CU04708,Customer 04708,Home Makers,West,Referral
CU04709,Customer 04709,Premium,West,Corporate Sales
CU04710,Customer 04710,Home Makers,Central,Store
CU04711,Customer 04711,Corporate,East,Store
CU04712,Customer 04712,Value Seekers,North,Social
CU04713,Customer 04713,Corporate,East,Corporate Sales
CU04714,Customer 04714,Value Seekers,Central,Store
CU04715,Customer 04715,Value Seekers,West,Corporate Sales
CU04716,Customer 04716,Value Seekers,Central,Store
CU04717,Customer 04717,Professionals,North,Corporate Sales
CU04718,Customer 04718,Gamers,West,Website
CU04719,Customer 04719,Value Seekers,Central,Store
CU04720,Customer 04720,Value Seekers,West,Referral
CU04721,Customer 04721,Premium,Central,Website
CU04722,Customer 04722,Gamers,West,Social
CU04723,Customer 04723,Corporate,North,Store
CU04724,Customer 04724,Premium,North,Social
CU04725,Customer 04725,Premium,East,Social
CU04726,Customer 04726,Premium,North,Store
CU04727,Customer 04727,Value Seekers,West,Social
CU04728,Customer 04728,Value Seekers,East,Website
CU04729,Customer 04729,Gamers,East,Store
CU04730,Customer 04730,Gamers,Central,Website
CU04731,Customer 04731,Corporate,West,Store
CU04732,Customer 04732,Premium,West,Store
CU04733,Customer 04733,Value Seekers,North,Social
CU04734,Customer 04734,Premium,Central,Corporate Sales
CU04735,Customer 04735,Premium,Central,Corporate Sales
CU04736,Customer 04736,Home Makers,East,Social
CU04737,Customer 04737,Value Seekers,West,Referral
CU04738,Customer 04738,Home Makers,North,Store
CU04739,Customer 04739,Home Makers,West,Corporate Sales
CU04740,Customer 04740,Home Makers,West,Corporate Sales
CU04741,Customer 04741,Value Seekers,North,Social
CU04742,Customer 04742,Corporate,West,Referral
CU04743,Customer 04743,Professionals,North,Store
CU04744,Customer 04744,Value Seekers,Central,Store
CU04745,Customer 04745,Professionals,North,Corporate Sales
CU04746,Customer 04746,Home Makers,West,Corporate Sales
CU04747,Customer 04747,Gamers,West,Corporate Sales
CU04748,Customer 04748,Corporate,North,Store
CU04749,Customer 04749,Home Makers,West,Corporate Sales
CU04750,Customer 04750,Corporate,West,Website
CU04751,Customer 04751,Premium,West,Website
CU04752,Customer 04752,Home Makers,North,Referral
CU04753,Customer 04753,Premium,Central,Website
CU04754,Customer 04754,Home Makers,Central,Store
CU04755,Customer 04755,Professionals,North,Store
CU04756,Customer 04756,Home Makers,East,Social
CU04757,Customer 04757,Home Makers,West,Store
CU04758,Customer 04758,Corporate,North,Social
CU04759,Customer 04759,Premium,West,Corporate Sales
CU04760,Customer 04760,Home Makers,Central,Store
CU04761,Customer 04761,Corporate,East,Website
CU04762,Customer 04762,Professionals,West,Website
CU04763,Customer 04763,Home Makers,West,Corporate Sales
CU04764,Customer 04764,Home Makers,East,Corporate Sales
CU04765,Customer 04765,Value Seekers,West,Social
CU04766,Customer 04766,Home Makers,West,Referral
CU04767,Customer 04767,Value Seekers,West,Social
CU04768,Customer 04768,Corporate,North,Social
CU04769,Customer 04769,Value Seekers,North,Store
CU04770,Customer 04770,Professionals,Central,Referral
CU04771,Customer 04771,Home Makers,West,Website
CU04772,Customer 04772,Professionals,West,Referral
CU04773,Customer 04773,Gamers,West,Social
CU04774,Customer 04774,Value Seekers,West,Website
CU04775,Customer 04775,Value Seekers,Central,Website
CU04776,Customer 04776,Home Makers,West,Social
CU04777,Customer 04777,Value Seekers,North,Store
CU04778,Customer 04778,Premium,West,Store
CU04779,Customer 04779,Home Makers,North,Corporate Sales
CU04780,Customer 04780,Value Seekers,East,Referral
CU04781,Customer 04781,Professionals,Central,Social
CU04782,Customer 04782,Value Seekers,West,Referral
CU04783,Customer 04783,Corporate,West,Website
CU04784,Customer 04784,Professionals,West,Website
CU04785,Customer 04785,Home Makers,West,Store
CU04786,Customer 04786,Home Makers,Central,Website
CU04787,Customer 04787,Gamers,North,Store
CU04788,Customer 04788,Corporate,Central,Social
CU04789,Customer 04789,Home Makers,Central,Corporate Sales
CU04790,Customer 04790,Corporate,West,Corporate Sales
CU04791,Customer 04791,Professionals,West,Website
CU04792,Customer 04792,Professionals,East,Store
CU04793,Customer 04793,Value Seekers,East,Social
CU04794,Customer 04794,Value Seekers,West,Store
CU04795,Customer 04795,Value Seekers,East,Social
CU04796,Customer 04796,Value Seekers,West,Referral
CU04797,Customer 04797,Value Seekers,West,Corporate Sales
CU04798,Customer 04798,Home Makers,West,Corporate Sales
CU04799,Customer 04799,Home Makers,West,Referral
CU04800,Customer 04800,Professionals,East,Website
CU04801,Customer 04801,Value Seekers,East,Website
